Name,City,Address,Phone,Rating,Price,Photo Urls
Hampton Inn Visalia, Visalia,"4747 W Noble Ave, Visalia, CA 93277, United States",(559) 732-3900,4.4,142,https://lh3.googleusercontent.com/p/AF1QipMIgMxbnQfXPJHzR2qF0WwMUiz9NgLN3ezVLDt1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOJ9RxfW6E9nwpA014xJD1nzvDjtID_uhBv3W-I=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPVSvAfiPS9FyC4-64isCzBfuERp3aJVReKkTAQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNP_0Od-HVU9_xCH3954y2V0UwVAZnFkorTXiK7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN0EFDM9JtvVsR1gE_QuyccmGAKQf4slSLV4Alm=s1600-w400
Motel 6 Visalia Ca, Visalia,"4645 W Noble Ave, Visalia, CA 93277, United States",(559) 732-5611,3.4,159,https://lh3.googleusercontent.com/p/AF1QipO86r3t5z_P57jBK2uCi8tJq2PDzHgl2O2LaCAV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOf4r3or1Y3OBLa3cOuMuEkN10UXNelJWWCvfvU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOufXSghz0y7Fvm_k60L_U77mB2DcLlULy4o2V8=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM-EFiDcw7g_PPNfkcTa_PRCzBmhZ3OaHuprvw9=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNEhPsJnXpXlN1rFwA6Dd58A83IZ7sw6P2spZoz=s1600-w400
Super 8 Visalia, Visalia,"4801 W Noble Ave, Visalia, CA 93277, United States",(559) 627-2885,3.1,190,https://lh3.googleusercontent.com/p/AF1QipNl33-wQQpVVzFSZpDVZFTp3Uz0ZQCexrOMCfeP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOssg2ntwnPvzr-77X4_7aOzYHDZsq7gTabLNf7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN_FCW8UBtM2nffI4tpr4Bg3VAof-buMF0INTxq=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPN9_VRtZnTjfpJC6R3XdVyXLvkGrGPkHmwiVlB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPWqRkyIpxYOk1gj3RJ7ax8btMh8FTq137X8eCF=s1600-w400
Chalet View Lodge, Graeagle,"72056 CA-70, Graeagle, CA 96103, United States",(530) 832-5528,4.3,192,https://lh3.googleusercontent.com/p/AF1QipNJ4kRNN0sRK2Xx8Vb6U5cUcc9b9yG9yx1gkhZS=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOjhucQUOeb7OIvAFxeGLujDR_YTIozouF3R6wi=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN7eHFtCEu1fXGTQWq9ieqI5AWpQKhlqk2Rl2lZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPWA_rnar0xp9YiPPkq0naKOwDPlBMEF1lo8LDz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMXo37k4JmpDvwY-_p5omVEqrpCjRGtEQsqgEpt=s1600-w400
River Pines Resort, Graeagle,"8296 CA-89, Graeagle, CA 96103, United States",(530) 836-2552,4.4,107,https://lh3.googleusercontent.com/p/AF1QipOzBsq5HS1PMY3ZWOM9cSEghMXA9MYVtv1iQ5AC=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPLw3WUEmcQLvq4l-HHZS6es_ezabaKJJ_GK7Rd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPcde769yCKOTKUSC_pobYMubfRMg5JAg3Tf7jf=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMvwtnzFub-SpOxLkZi_mgpNrufWXnqCjoUihA8=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPYaJDyuQYcd_8SsoSoMmsODEyTP5IL8plNkUoO=s1600-w400
Nakoma Resort, Clio,"348 Bear Run, Clio, CA 96106, United States",(530) 897-2300,4.5,163,https://lh3.googleusercontent.com/p/AF1QipO26cIw45fYfcziOBbuEPBdcUZRFKdrQVPrRe8h=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNILPCKD1n9o4BHunlBhYVKnXDJK0acSqbJGo9D=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM6e1TmlTzgtK7E1iUjVB4HOnJCXHEk5-_2BCLl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMj0m21pgvBzhNXfTXIyCUZGcv6vNcG1F8kqgiP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOfj8rgieuLfikZoruwBM2ibLmlYaygJXAOElAq=s1600-w400
Graeagle Getaway, Blairsden-Graeagle,"41 Aspen Cir, Blairsden-Graeagle, CA 96103, United States",(925) 997-8346,5,194,https://lh3.googleusercontent.com/p/AF1QipPxRLsMIY294KF-IvNEv-gE0rNp9EpXitlW2ATq=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOL4RMLmboN9S-hcYQy4EQ7Es3nxUgjeOFesqBB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMnKQlgfLM2kkI_xs5d179Ew-s8bKZwSx71Hffs=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM10i-DNTTrw51YzwRai9KZeQ0LYaoseosrE9rX=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNEuPf2FleZ2lnuwqXfsNzsWKLBwSro2dPw_pGk=s1600-w400
Feather River Inn, Graeagle,"346-370 Johnsville Rd, Graeagle, CA 96103, United States",No phone number found,1,116,https://lh3.googleusercontent.com/p/AF1QipP3dmCy2Rbt43Ii0wYi1RfZVbVYiFiLuGrpTq7a=s1600-w400
Americas Best Value Inn & Suites - Granada Hills/Los Angeles, Granada Hills,"15543 Rinaldi St, Granada Hills, CA 91344, United States",(818) 366-5901,3.9,149,https://lh3.googleusercontent.com/p/AF1QipMR6yDUJcPoBULRU2-zmd4tPQZ5zWXndl1PuDn0=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO4TUkLoJkMaxvpjh9NMnvqnz38VsNzRQvu31ZQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMkM7-SMZ81hzvpJ2GGizpvGQG5ONAJFcbrTEp_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNhKUF-vgnMZsUgOc6wY48ZdRFmSL-vw7Y858np=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO3-CkSCJzZDD3hX4FSbyxHkQh0A52QuArcKja7=s1600-w400
Good Nite Inn Sylmar, Sylmar,"12835 Encinitas Ave, Sylmar, CA 91342, United States",(818) 362-8899,3.6,151,https://lh3.googleusercontent.com/p/AF1QipO068kBwwPRmcKrQ5dqNvfSOlAIMNSLpBG4aXUE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOgapwcXmRxccXVdYztT-AuuYl4Q72hbrClzyw7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNHIOyKR4FjJaQ9vFfbZVcIgdrnvOrQ0qNbidRO=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOQTt7bcK5rI9eJKfrIgA7uABTEDNlXE8azWdKh=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMDESfyGvqmoAD0_g_KiQIXddv4AYAFWPQq-6gg=s1600-w400
Valley Inn & Conference Center, Mission Hills,"10621 Sepulveda Blvd, Mission Hills, CA 91345, United States",(818) 810-6676,3,154,https://lh3.googleusercontent.com/p/AF1QipNE8QOqEkWg402zOOXzJlz2kCKCECZDZfTkPQP_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNAjA3GbkpwOLjimpHm3626iY9DWyIIaaqa2Z6H=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMjEa7ho2JhMD2ZdptjG51eA2ttju-I22sQhW7h=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNEQwW2xH_LzWgOY_l1-n5asJTepNDHBvYuHq-r=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO3C2ZV-Jv8skCVUy-PUQJY0WvyAUmCzJXXub3r=s1600-w400
Motel 6 Los Angeles - Sylmar, Sylmar,"12775 Encinitas Ave, Sylmar, CA 91342, United States",(818) 362-9491,3.3,163,https://lh3.googleusercontent.com/p/AF1QipODQLAWPTH3f5qeE4kqK-JZXZgyxnJZzB5BSwbZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNUzsScEqZ4zynubAwsebG7wKKFEMO__KMLwp7l=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP8fWADLtkAKloe_FvyHBby2BTjgP-rIpemvUzb=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP6rZLzwSj2_fnbm6WiMKvWiHvUrn65S7WmXXYx=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN-qep396UZudlJeIU7FwnzynNftiLpPTC6MVbc=s1600-w400
Holiday Inn Express Van Nuys, Van Nuys,"8244 Orion Ave, Van Nuys, CA 91406, United States",(818) 989-5010,3.9,190,https://lh3.googleusercontent.com/p/AF1QipMw5xRCDgNG4i4Ml1s-95G4YI5xaZYu8VA2gUeK=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNK4PJuPSMkJEmr3ST48uZq4jehu3dj0mk8cHgA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO2mIqsFOnXNaSNwoDeYTr5-vBXGk_SiziaWEVj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMbH-BicDPo0a7h94x5ipJ5FRlrqtpVq0xSPwr7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOPGxFQ6d5p1mjyOSsXOUYQTTKJK96zBlKJo0Uk=s1600-w400
The Holbrooke, Grass Valley,"212 W. Main Street, Grass Valley, CA 95945, United States",(530) 273-1353,4,106,https://lh3.googleusercontent.com/p/AF1QipM9BRFpaDN8Lfh9IBnjcbf8DV2ZYSvz6nXuuSTX=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNAVuUKJGxAknxhzMRVXNPNVsNgYYkkU4AsZ0uQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMYCbMKoVz2LniWGsbRoQWa57RJFXbonEsGCS96=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPWOX5hZajvAmmYxDXcw9VJq1PDG4Fv1R7Y62yI=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN5ofnWcu8FcnzOpa1M1PbviBALHcZxdTReqSYC=s1600-w400
Stagecoach Motel, Grass Valley,"405 S Auburn St, Grass Valley, CA 95945, United States",(530) 272-3701,3,153,https://lh3.googleusercontent.com/p/AF1QipPIyiM6On8Eq31R1et3QhUA2J9L4FZWuTE3SaZd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPH1HeAg5Bn8SCyzDVgFfbiZf7cGieo8zxHy5Bq=s1600-w400
Best Western Gold Country Inn, Grass Valley,"972 Sutton Way, Grass Valley, CA 95945, United States",(530) 273-1393,3.7,121,https://lh3.googleusercontent.com/p/AF1QipOyutljDYRai-aptoLsfEcECOTx2zNTdP7X5N4h=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPIzqc1qHYpVz6Fbs1DQSWROtI_ERBBfzzAup70=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOPXTm2amkrgkJ2UK-Bwq_0SWSCS2sBdGhMjZ25=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPcBw59tjjA1z1d0SVcgg2uc8IHHxc7gzdnpRAs=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPjBRC40fCWbPxIxWJuBmbtgXzJFT_FYmr_W_Gr=s1600-w400
Grass Valley Courtyard Suites, Grass Valley,"210 N Auburn St, Grass Valley, CA 95945, United States",(530) 272-7696,4.7,163,https://lh3.googleusercontent.com/p/AF1QipNbAeea3ooM4y6CRVtTOYk_WCCbv-0APDvKZkbR=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPkAfRqjMVzVH7-Ra5RI6tD4xlfykB_k5Ro0BMg=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPQJbVHUT86g_OETegLzJaueaFXJLVGt5CYHlTr=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMuI8buUzjeVqh50nLaXVABkiAXGnvk1H_BqQ8k=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNo0cSg9ZadYFYnsiJv5OZAm-NunaMGv_QVidaV=s1600-w400
Sierra Mountain Inn, Grass Valley,"816 W Main St, Grass Valley, CA 95945, United States",(530) 273-8133,4.3,154,https://lh3.googleusercontent.com/p/AF1QipPSbCMuqkC5EaYa4AS7ccCApIzYnZq1sE9l9lO9=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOiG18_RheA9UkzbYz8CfRPBT8JJQ2cPDjYPSrh=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMJIye4jNiKeu1pvenU8Oo05DwlrvlOuTOdCSS6=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOKb4TOVmAlD-8pU4HLqt_i8AZkh-kK4XxjvVI5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN5tXE4BbGAg_SwsY2XtXLSUN6izQN3Hms1NZJq=s1600-w400
Budget Inn Greenfield, Greenfield,"452 El Camino Real, Greenfield, CA 93927, United States",(831) 674-5828,2.9,140,https://lh3.googleusercontent.com/p/AF1QipMKvot8AQhTCWatGYeMOfQEjT-TXgS7EfXj5zIh=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPfNs1e-Lp6oYTxvJLiEfQxJD2SKgGuH6wCKAw4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNT3H6zy0p4KRLkiVTlPUIy5YssUNDuTVN8uryy=s1600-w400
Quality Inn Near Fort Hunter Liggett, King City,"1190 Broadway St, King City, CA 93930, United States",(831) 385-6733,3,185,https://lh3.googleusercontent.com/p/AF1QipOWs8CZ8yPSv8fSzZ_4d5fxjjLFvtcGZ74o19Wd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMdrBdb6kafail5EHQvS1zcY9OkzQxDFW8X4e1D=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPz02IsqiVV0cqO3_a2651fowRqVBnzBNoRZ4az=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNAIfTDQCCCzdmW9MrkCLKZySuY1pdGWCblhj07=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOAw5E8Gdew03n9MxlCb0SCyOIE1Nez0FONyE-u=s1600-w400
Super 8 King City, King City,"4 Broadway Cir, King City, CA 93930, United States",(831) 385-4646,3.7,107,https://lh3.googleusercontent.com/p/AF1QipNcqwqHhsvl_sA3c5lI66-3amXC0QLzSYQWIpCK=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNTNRS2f90IEd0fER0ZaUUcBxAIvGxOtjoA2CsA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMuYPuoidPzjg1WvCM-w4J69BvBw-c8L9D4HjMp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOPAXSIfvebn9RiGtQXYjpC5_Pmv1IQ_AoTQdgC=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO9FwVoN4FNZzJ9OwvQFje9xVtZHKF14X2R-10=s1600-w400
Valley Harvest Inn, Soledad,"1155 Front Street, Soledad, CA 93960, United States",(831) 678-3833,3.8,120,https://lh3.googleusercontent.com/p/AF1QipMHsnIglhgkpW3bjc4twA4ADPAiKXdKNDlYXqls=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOBdVsC3zlpR03fmJ-i_MOAiEy4LU6F3q8tHohb=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPcJcfzVsYRwYpevzZfLH-aoBgSQkeqsDcRqoAz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOC-kol9bmsfUJ5-mCGAF7ONfK3YVKJRVzpAQEw=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOmxtg82rb36KyVs3tfPStWDNzzfXJG3Vn42qvK=s1600-w400
Keefer's Inn, King City,"615 Canal St, King City, CA 93930, United States",(831) 385-4843,3.8,185,https://lh3.googleusercontent.com/p/AF1QipNxZE1W_JqFi904eE3XwKZsd2qWI7rgCPGI2bbP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN45Tb911mUC2RcKRcGOngtX9ljOgTU47nF9oH6=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM78_GMKeAciNOXmTsBzsrAWewgsX3T0coqXcdJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMazscQL3YoNhmd3ewpKFokbbpbiSWw15SGVwZM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMcaWYR_khEF-SrCJj_FLpnK7bYn2eCdcAARUBT=s1600-w400
Holiday Inn Express Grover Beach-Pismo Beach Area, Grover Beach,"775 N Oak Park Blvd, Grover Beach, CA 93433, United States",(805) 481-4448,3.8,168,https://lh3.googleusercontent.com/p/AF1QipNRH-I8UcjRXytZYvBK8WEHFPtHOsuiYql5wlZw=s1600-w400 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAABzO4sR43BwBJBpSCNLXnvAebX1oaK2xr7D53sCwXZTS585GfvMu5oQjyhW7PndaLYoUrcD6qTV1wE2AsdXp11cwX_7Jp5p4wtU_YG10uNdfhWHKEICnTNEwlTyjUvkPFEhA6tmuUgFgmciFx9Iehc_-8GhS3w6daWAMfuARIKKT55kibRaFRrA&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://lh3.googleusercontent.com/p/AF1QipN-wfH1zJTx-MgvDY83OZofAUtDKGvcvfIucS0B=s1600-w400 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAAzIfP4k5NS-yi9p5ZQGzfrC9_5xsvSoIzb_XUR9RkoICIGlPXi6GreHI7oyTtij0u9K042mGUvZ587h5Au9fr7arnclUu1gFPf4mNW9c_IvLWc2nzOx5hi8AaCdB_fbOrEhDr9f66at0NSNw5HHdawfRyGhSkPCLTMfS7Z66cMvl-v7HRYE7Tiw&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAAtsUy3aLzmTPkaRnELXyH2yqA9H3QlQUr_iYmfZ43Nug7Vr0XVB8tyf7WBJYtvs28KADohZDI0Gw9MMW3Xa0__pk6EPrrkN95y6FLWmArh-osDVOmZ6i_fmEHK1Vr0gThEhAWYsw7v7dJrtSVdNeP59LjGhSlOSEHiklldyZfXzJFt4D9ZCyAfw&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38
Quality Inn Pismo Beach, Pismo Beach,"230 5 Cities Dr, Pismo Beach, CA 93449, United States",No phone number found,3.4,103,https://lh3.googleusercontent.com/p/AF1QipNRH-I8UcjRXytZYvBK8WEHFPtHOsuiYql5wlZw=s1600-w400 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAABzO4sR43BwBJBpSCNLXnvAebX1oaK2xr7D53sCwXZTS585GfvMu5oQjyhW7PndaLYoUrcD6qTV1wE2AsdXp11cwX_7Jp5p4wtU_YG10uNdfhWHKEICnTNEwlTyjUvkPFEhA6tmuUgFgmciFx9Iehc_-8GhS3w6daWAMfuARIKKT55kibRaFRrA&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://lh3.googleusercontent.com/p/AF1QipN-wfH1zJTx-MgvDY83OZofAUtDKGvcvfIucS0B=s1600-w400 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAAzIfP4k5NS-yi9p5ZQGzfrC9_5xsvSoIzb_XUR9RkoICIGlPXi6GreHI7oyTtij0u9K042mGUvZ587h5Au9fr7arnclUu1gFPf4mNW9c_IvLWc2nzOx5hi8AaCdB_fbOrEhDr9f66at0NSNw5HHdawfRyGhSkPCLTMfS7Z66cMvl-v7HRYE7Tiw&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAAtsUy3aLzmTPkaRnELXyH2yqA9H3QlQUr_iYmfZ43Nug7Vr0XVB8tyf7WBJYtvs28KADohZDI0Gw9MMW3Xa0__pk6EPrrkN95y6FLWmArh-osDVOmZ6i_fmEHK1Vr0gThEhAWYsw7v7dJrtSVdNeP59LjGhSlOSEHiklldyZfXzJFt4D9ZCyAfw&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38
Motel 6 Pismo Beach, Pismo Beach,"860 N 4th St, Pismo Beach, CA 93449, United States",No phone number found,2.8,120,https://lh3.googleusercontent.com/p/AF1QipNRH-I8UcjRXytZYvBK8WEHFPtHOsuiYql5wlZw=s1600-w400 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAABzO4sR43BwBJBpSCNLXnvAebX1oaK2xr7D53sCwXZTS585GfvMu5oQjyhW7PndaLYoUrcD6qTV1wE2AsdXp11cwX_7Jp5p4wtU_YG10uNdfhWHKEICnTNEwlTyjUvkPFEhA6tmuUgFgmciFx9Iehc_-8GhS3w6daWAMfuARIKKT55kibRaFRrA&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://lh3.googleusercontent.com/p/AF1QipN-wfH1zJTx-MgvDY83OZofAUtDKGvcvfIucS0B=s1600-w400 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAAzIfP4k5NS-yi9p5ZQGzfrC9_5xsvSoIzb_XUR9RkoICIGlPXi6GreHI7oyTtij0u9K042mGUvZ587h5Au9fr7arnclUu1gFPf4mNW9c_IvLWc2nzOx5hi8AaCdB_fbOrEhDr9f66at0NSNw5HHdawfRyGhSkPCLTMfS7Z66cMvl-v7HRYE7Tiw&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAAtsUy3aLzmTPkaRnELXyH2yqA9H3QlQUr_iYmfZ43Nug7Vr0XVB8tyf7WBJYtvs28KADohZDI0Gw9MMW3Xa0__pk6EPrrkN95y6FLWmArh-osDVOmZ6i_fmEHK1Vr0gThEhAWYsw7v7dJrtSVdNeP59LjGhSlOSEHiklldyZfXzJFt4D9ZCyAfw&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38
Oxford Suites Pismo Beach, Pismo Beach,"651 5 Cities Dr, Pismo Beach, CA 93449, United States",(805) 773-3773,4.2,137,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAA1Kf195TkhZmFFnqFc3UkTFllAuz5gKhdsv7UfirFWJC5nxzcLkrkVcvvWFrXInN8xLfsrbIzyrJCogN1Vb1oaQ5-EdnAQeduHMH85lOlhmDaT7-_hUu6A_RYESzuFAsxEhAJajzAx0XtrP8m0wZvP6XPGhTK77nsW-jenJbKGqXeTXqNUUAHZQ&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAA02loKz2-1YOCjLuIQCI8wZkoXXLaA1JP0eoBO15b10H6Bb8P31Af3HU9E7NsCQDdI_uv788zNlD6ZxftVb-BE98RaLSbksZUMdk49x1TtFXDYqc9Qc5fcdHuvpzGVqG0EhDZ_X84yez0QnW9tyP8h6egGhSs_LMHiNImi4CwMdw__x47kWbScQ&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAAybg8KB2u2NI1Altw-PL05e7AB2vcRjzXl6VbNYfJh7NAxtz0jEeeQpOUc5wnRGsX05XEM_8ch8YOCjIe6PjdRPdi9BznumEsmCgF_wy6iKsBNBxJGCMmTrhU3a8ThEqdEhAX8Xfe3Hz0N6AibPFnZsnuGhRMTf9eU2QnIENRO12Krr7vZ8jULA&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAALcKZp2S_OyANbCa9KbLswjn4moZ82xtaGgKcSspYa9WoLxpcCRljRN9oZqbwSsOalgrqoMMBJYkJhz0E1WE1o0DY2WQsVuf6cgjX_6xAdRRO_jOLR41DwwtDCwKk3f7BEhBpBEanjM-xlQ_0UWuMvefbGhQMLaACju0seZtzp9OieKP1SzxTxA&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAAZmvGytmq8CYPmmL0QhFXD0pNZdxgUSEOtqz1AHp6IK4Mvw11r_xLftYHqTmf-bR9ccYhGhoOYsol2KwR8_oYCiQR7WbXK5RCIvOyjvpvWbwKoCC-ryKrUUC3DXuLldf5EhDcEfOl5xt9Dqgo6r_X6hPBGhRXu2swAGQNX61-ABJw933doepO7g&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38
Sea View Inn Grover Beach, Grover Beach,"150 N 5th St, Grover Beach, CA 93433, United States",No phone number found,3,159,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAA1Kf195TkhZmFFnqFc3UkTFllAuz5gKhdsv7UfirFWJC5nxzcLkrkVcvvWFrXInN8xLfsrbIzyrJCogN1Vb1oaQ5-EdnAQeduHMH85lOlhmDaT7-_hUu6A_RYESzuFAsxEhAJajzAx0XtrP8m0wZvP6XPGhTK77nsW-jenJbKGqXeTXqNUUAHZQ&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAA02loKz2-1YOCjLuIQCI8wZkoXXLaA1JP0eoBO15b10H6Bb8P31Af3HU9E7NsCQDdI_uv788zNlD6ZxftVb-BE98RaLSbksZUMdk49x1TtFXDYqc9Qc5fcdHuvpzGVqG0EhDZ_X84yez0QnW9tyP8h6egGhSs_LMHiNImi4CwMdw__x47kWbScQ&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAAybg8KB2u2NI1Altw-PL05e7AB2vcRjzXl6VbNYfJh7NAxtz0jEeeQpOUc5wnRGsX05XEM_8ch8YOCjIe6PjdRPdi9BznumEsmCgF_wy6iKsBNBxJGCMmTrhU3a8ThEqdEhAX8Xfe3Hz0N6AibPFnZsnuGhRMTf9eU2QnIENRO12Krr7vZ8jULA&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAALcKZp2S_OyANbCa9KbLswjn4moZ82xtaGgKcSspYa9WoLxpcCRljRN9oZqbwSsOalgrqoMMBJYkJhz0E1WE1o0DY2WQsVuf6cgjX_6xAdRRO_jOLR41DwwtDCwKk3f7BEhBpBEanjM-xlQ_0UWuMvefbGhQMLaACju0seZtzp9OieKP1SzxTxA&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38 https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=CmRaAAAAZmvGytmq8CYPmmL0QhFXD0pNZdxgUSEOtqz1AHp6IK4Mvw11r_xLftYHqTmf-bR9ccYhGhoOYsol2KwR8_oYCiQR7WbXK5RCIvOyjvpvWbwKoCC-ryKrUUC3DXuLldf5EhDcEfOl5xt9Dqgo6r_X6hPBGhRXu2swAGQNX61-ABJw933doepO7g&key=AIzaSyDLF1HytJluUKWh4iMzPSqosF1UCvdOB38
